Times,Género,Nivel máximo de estudios,Alcaldía,Edad,¿Has escuchado alguna vez sobre la existencia de la violencia de género?,¿Consideras un problema la violencia de género?,¿Alguna ves has presenciado violencia de género?,¿Donde has presenciado violencia de género?,¿Cuáles crees que podrían ser formas de Violencia de género?,¿Por qué motivo crees que se dé la violencia de género?,¿Dentro de tu núcleo familiar has visto alguna vez violencia de género?,¿Qué te provoca esta encuesta?,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 17:59:29,Mujer,Universidad,Iztapalapa,32,Sí,Sí,Sí,"En la familia, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Nivel socio económico, Falta de difusión",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 18:21:54,Mujer,Universidad,Venustiano Carranza,34,Sí,Sí,Sí,En la familia,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 18:33:56,Mujer,Universidad,Xochimilco,39,Sí,Sí,Sí,"En el trabajo, En la escuela, En alguna institución (gobierno, salud, etc.)","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Religión, Costumbre familiar, Falta de cultura",Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 18:39:18,Mujer,Maestría,Otro,30,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 18:56:19,Mujer,Maestría,Venustiano Carranza,30,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela, En alguna institución (gobierno, salud, etc.), Todas las anteriores","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Costumbre familiar, Falta de cultura",Sí,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 19:13:35,Mujer,Preparatoria,Coyoacán,52,Sí,Sí,No,Ninguno,Todas las anteriores,Falta de educacion,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 19:22:39,Mujer,Maestría,Álvaro Obregón,30,Sí,Sí,Sí,"En el trabajo, En la escuela","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Acosar, Abuso sexual, Todas las anteriores","Falta de educacion, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 19:23:10,Mujer,Preparatoria,Cuajimalpa de Morelos,37,Sí,Sí,Sí,En la escuela,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 19:24:51,Mujer,Universidad,Tlalpan,41,Sí,Sí,Sí,En la escuela,"Golpear, empujar, Todas las anteriores",Falta de educacion,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 20:38:45,Mujer,Universidad,Azcapotzalco,39,Sí,Sí,Sí,"En el trabajo, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 20:54:09,Hombre,Universidad,Otro,30,Sí,Sí,Sí,"En el trabajo, En la escuela",Todas las anteriores,"Falta de educacion, Costumbre familiar",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 21:16:43,Hombre,Preparatoria,Venustiano Carranza,62,Sí,Sí,Sí,En el trabajo,Todas las anteriores,Costumbre familiar,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 21:49:19,Mujer,Preparatoria,Venustiano Carranza,43,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 22:14:21,Mujer,Universidad,Venustiano Carranza,37,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela",Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 22:23:41,Mujer,Universidad,Iztapalapa,47,Sí,Sí,Sí,En la familia,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 22:28:01,Mujer,Universidad,Otro,29,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela, En alguna institución (gobierno, salud, etc.)","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Nivel educativo, Nivel socio económico",Tal vez,Preocupación,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 23:23:13,Mujer,Preparatoria,Miguel Hidalgo,44,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 23:42:28,Mujer,Doctorado,Venustiano Carranza,43,Sí,Sí,Sí,Todas las anteriores,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores",Falta de educacion,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 23:48:05,Mujer,Secundaria,Venustiano Carranza,31,Sí,Sí,No,En la familia,Todas las anteriores,Costumbre familiar,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 0:07:11,Hombre,Preparatoria,Otro,32,Sí,Sí,Sí,En la familia,Abuso verbal,Falta de educacion,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 0:38:30,Mujer,Universidad,Venustiano Carranza,48,Sí,Sí,No,Ninguno,Todas las anteriores,"Falta de educacion, Costumbre familiar",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 1:00:47,Hombre,Maestría,Iztacalco,58,Sí,Tal vez,Sí,"En alguna institución (gobierno, salud, etc.)",Todas las anteriores,Falta de educacion,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 1:15:46,Mujer,Preparatoria,Iztacalco,36,Sí,Sí,Sí,Todas las anteriores,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Humillar, Acosar, Abuso sexual","Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 1:29:50,Mujer,Universidad,Venustiano Carranza,23,Sí,Sí,Sí,Relación sentimental ,Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Nivel educativo",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 3:30:45,Mujer,Preparatoria,Miguel Hidalgo,30,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 4:31:32,Mujer,Secundaria,Venustiano Carranza,25,Sí,Sí,Sí,En la familia,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades",Sí,Nostalgia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 7:11:31,Mujer,Preparatoria,Venustiano Carranza,52,Sí,Sí,Sí,En la calle,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 8:47:23,Mujer,Maestría,Álvaro Obregón,37,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela",Todas las anteriores,"Falta de educacion, Falta de cultura",No,Aportar ,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 8:59:36,Mujer,Preparatoria,Otro,59,Sí,Sí,Sí,En el trabajo,Todas las anteriores,Costumbre familiar,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 9:01:52,Mujer,Universidad,Tlalpan,36,Sí,Sí,No,En el trabajo,Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades",Tal vez,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 9:05:30,Mujer,Universidad,Otro,46,Sí,Sí,Sí,En la familia,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Costumbre familiar",Sí,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 9:23:01,Mujer,Maestría,Iztacalco,44,Sí,Sí,Sí,En el trabajo,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 9:40:42,Mujer,Universidad,Iztapalapa,38,Sí,Sí,No,Ninguno,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",Sí,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 9:55:36,Mujer,Universidad,Otro,33,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,Falta de educacion,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 10:35:51,Mujer,Universidad,Cuauhtémoc,33,Sí,Sí,Sí,Todas las anteriores,"Todas las anteriores, Menor apoyo a grupos de mujeres ",Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 10:41:48,Mujer,Universidad,La Magdalena Contreras,37,Sí,Sí,No,Ninguno,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 10:47:59,Hombre,Universidad,Otro,40,Sí,Tal vez,No,Ninguno,"Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones","Falta de educacion, Religión, Costumbre familiar, Nivel socio económico",No,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 11:00:41,Hombre,Universidad,Venustiano Carranza,50,Sí,Sí,No,Ninguno,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 11:25:42,Mujer,Secundaria,Azcapotzalco,57,Sí,Sí,Sí,"En alguna institución (gobierno, salud, etc.)",Todas las anteriores,Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 11:47:24,Mujer,Universidad,Venustiano Carranza,37,Sí,Sí,Sí,Todas las anteriores,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores",Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 11:47:44,Mujer,Universidad,Miguel Hidalgo,39,Sí,Sí,Sí,En la familia,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 11:56:09,Hombre,Universidad,Venustiano Carranza,52,Sí,Sí,Sí,En el trabajo,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 11:58:58,Hombre,Universidad,Venustiano Carranza,45,Sí,Sí,Sí,"En alguna institución (gobierno, salud, etc.)","Abuso verbal, Menospreciar, Todas las anteriores","Falta de educacion, Costumbre familiar",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 12:16:39,Mujer,Preparatoria,Otro,34,Sí,Sí,No,Ninguno,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 13:05:21,Mujer,Universidad,Venustiano Carranza,40,Sí,Sí,Sí,En el trabajo,Todas las anteriores,Costumbre familiar,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 13:06:24,Mujer,Universidad,Coyoacán,41,Sí,Sí,No,Ninguno,"Abuso verbal, Menospreciar, Humillar, Micro agresiones","Falta de educacion, Falta de cultura",Tal vez,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 13:07:01,Mujer,Universidad,Cuauhtémoc,39,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Falta de difusión, Normalización de la violencia",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 13:23:37,Mujer,Universidad,Miguel Hidalgo,26,Sí,Sí,Sí,"Todas las anteriores, Relaciones amorosas, amistades",Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 13:34:56,Mujer,Universidad,Venustiano Carranza,38,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 13:36:31,Mujer,Universidad,Otro,39,Sí,Sí,Sí,En la familia,"Golpear, empujar, Agredir psicológicamente, Humillar, Acosar, Abuso sexual, Micro agresiones","Falta de educacion, Costumbre familiar, Falta de cultura",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 13:41:19,Mujer,Universidad,Azcapotzalco,65,Sí,Sí,No,En la calle,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 13:48:51,Mujer,Universidad,Azcapotzalco,31,Sí,Sí,Sí,En el trabajo,Todas las anteriores,"Falta de educacion, Costumbre familiar, Nivel socio económico",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 14:16:39,Mujer,Universidad,Tlalpan,46,Sí,Sí,Sí,"Vecinos, en la calle, amigas",Todas las anteriores,Cultura de patriarcado y por la impunidad,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 15:54:43,Mujer,Preparatoria,Azcapotzalco,53,Sí,Sí,Sí,En la familia,Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades",Sí,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 16:22:49,Mujer,Universidad,Otro,31,Sí,Sí,Sí,"En la familia, En el trabajo",Todas las anteriores,"Falta de educacion, Costumbre familiar",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 17:25:46,Mujer,Maestría,Xochimilco,35,Sí,Sí,Sí,"En alguna institución (gobierno, salud, etc.)",Todas las anteriores,Costumbre familiar,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 17:33:05,Mujer,Universidad,Gustavo A. Madero,29,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 17:37:31,Mujer,Universidad,Otro,28,Sí,Sí,Sí,Calle,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura",No,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 17:45:37,Mujer,Universidad,Azcapotzalco,46,Sí,Sí,Tal vez,En el trabajo,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 18:03:09,Mujer,Universidad,Álvaro Obregón,49,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 18:09:01,Mujer,Universidad,Gustavo A. Madero,32,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 18:44:39,Mujer,Universidad,Coyoacán,42,Sí,Sí,Sí,"En el trabajo, En la escuela, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,Todas las anteriores,Sí,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 19:04:14,Mujer,Universidad,Coyoacán,36,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Nivel educativo, Nivel socio económico, Falta de difusión",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 19:19:20,Mujer,Universidad,Tlalpan,42,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Costumbre familiar",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 19:22:57,Mujer,Maestría,Tlalpan,41,Sí,Sí,Sí,"En el trabajo, En la escuela",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 19:40:42,Mujer,Maestría,Venustiano Carranza,35,Sí,Sí,Tal vez,Vía pública,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Acosar, Abuso sexual, Micro agresiones","Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Se piensa que la violencia de género no existe ",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 20:13:05,Mujer,Secundaria,Venustiano Carranza,30,Sí,Sí,Sí,"En el trabajo, En la escuela",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 20:18:09,Mujer,Maestría,Miguel Hidalgo,45,Sí,Sí,No,Ninguno,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 21:12:10,Hombre,Universidad,Otro,60,Sí,Sí,Sí,"En el trabajo, En la escuela",Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades",Sí,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 21:24:22,Mujer,Universidad,Otro,42,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela, En alguna institución (gobierno, salud, etc.)","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Todas las anteriores",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 21:32:50,Mujer,Universidad,Venustiano Carranza,46,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 21:34:34,Mujer,Maestría,Miguel Hidalgo,40,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 21:43:28,Mujer,Preparatoria,Azcapotzalco,19,Sí,Sí,No,Ninguno,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 21:47:36,Mujer,Universidad,Otro,47,Sí,Sí,No,Ninguno,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 21:48:17,Mujer,Universidad,Otro,30,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 21:57:17,Mujer,Universidad,La Magdalena Contreras,48,Sí,Sí,Sí,"En la familia, Transporte público ",Todas las anteriores,Todas las anteriores,Sí,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 22:13:42,Mujer,Preparatoria,Venustiano Carranza,48,Sí,Tal vez,Sí,En la. Calle,Agredir psicológicamente,Falta de educacion,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 22:34:02,Mujer,Preparatoria,Otro,46,Sí,Sí,Sí,"En la familia, En la escuela","Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Todas las anteriores","Costumbre familiar, Negligencia por parte de las autoridades",Sí,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 23:19:31,Mujer,Maestría,Otro,38,Sí,Sí,Sí,"En la familia, En el trabajo, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio económico",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 23:20:22,Mujer,Universidad,Otro,37,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela, En alguna institución (gobierno, salud, etc.), Todas las anteriores","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Religión, Falta de cultura, Negligencia por parte de las autoridades",Sí,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021 23:23:45,Mujer,Maestría,Otro,45,Sí,Sí,Tal vez,"En la familia, En la escuela","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo",Tal vez,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 0:10:15,Mujer,Universidad,Iztapalapa,31,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Religión, Costumbre familiar",No,.,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 0:11:12,Mujer,Maestría,Cuauhtémoc,39,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio económico",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 0:19:48,Mujer,Maestría,Tlalpan,42,Sí,Sí,Sí,"En la familia, En la escuela, En alguna institución (gobierno, salud, etc.)","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 1:49:26,Mujer,Universidad,Otro,39,Sí,Sí,Tal vez,En la escuela,"Abuso verbal, Agredir psicológicamente, Menospreciar, Humillar, Abuso sexual",Falta de educacion,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 2:26:28,Mujer,Preparatoria,Otro,45,Sí,Sí,Sí,"En la familia, En el trabajo, Todas las anteriores","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Costumbre familiar, Falta de cultura, Todas las anteriores",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 2:52:50,Mujer,Universidad,Otro,32,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Falta de educacion,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 8:00:25,Mujer,Universidad,Miguel Hidalgo,44,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela",Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio económico",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 8:38:47,Mujer,Preparatoria,Álvaro Obregón,63,Sí,Sí,Sí,En la familia,Todas las anteriores,"Costumbre familiar, Nivel socio económico",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 8:39:03,Mujer,Universidad,Tlalpan,49,Sí,Sí,No,Ninguno,Todas las anteriores,"Costumbre familiar, Negligencia por parte de las autoridades",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 8:46:12,Mujer,Universidad,Otro,40,Sí,Sí,Tal vez,Todas las anteriores,Todas las anteriores,Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 8:47:41,Mujer,Universidad,Cuauhtémoc,46,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021 9:03:42,Mujer,Preparatoria,Miguel Hidalgo,37,Sí,Sí,Sí,En la familia,Humillar,Costumbre familiar,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
